id,question_type,layer,stage,similarity,layer_divergence
8,model_abstraction_and_breakdown,11,synthesis,0.863176,0.132723
8,model_abstraction_and_breakdown,11,answer,0.890042,0.132723
8,model_abstraction_and_breakdown,12,brainstorm,0.931386,0.123556
8,model_abstraction_and_breakdown,12,graph,0.777639,0.123556
8,model_abstraction_and_breakdown,12,patterns,0.742347,0.123556
8,model_abstraction_and_breakdown,12,synthesis,0.862301,0.123556
8,model_abstraction_and_breakdown,12,answer,0.888669,0.123556
8,model_abstraction_and_breakdown,13,brainstorm,0.930021,0.102878
8,model_abstraction_and_breakdown,13,graph,0.776506,0.102878
8,model_abstraction_and_breakdown,13,patterns,0.740918,0.102878
8,model_abstraction_and_breakdown,13,synthesis,0.860288,0.102878
8,model_abstraction_and_breakdown,13,answer,0.885531,0.102878
8,model_abstraction_and_breakdown,14,brainstorm,0.929588,0.096506
8,model_abstraction_and_breakdown,14,graph,0.776147,0.096506
8,model_abstraction_and_breakdown,14,patterns,0.740468,0.096506
8,model_abstraction_and_breakdown,14,synthesis,0.859656,0.096506
8,model_abstraction_and_breakdown,14,answer,0.884553,0.096506
8,model_abstraction_and_breakdown,15,brainstorm,0.928808,0.085262
8,model_abstraction_and_breakdown,15,graph,0.775501,0.085262
8,model_abstraction_and_breakdown,15,patterns,0.739662,0.085262
8,model_abstraction_and_breakdown,15,synthesis,0.858528,0.085262
8,model_abstraction_and_breakdown,15,answer,0.882816,0.085262
8,model_abstraction_and_breakdown,16,brainstorm,0.928593,0.082201
8,model_abstraction_and_breakdown,16,graph,0.775322,0.082201
8,model_abstraction_and_breakdown,16,patterns,0.73944,0.082201
8,model_abstraction_and_breakdown,16,synthesis,0.858218,0.082201
8,model_abstraction_and_breakdown,16,answer,0.88234,0.082201
8,model_abstraction_and_breakdown,17,brainstorm,0.928253,0.077411
8,model_abstraction_and_breakdown,17,graph,0.77504,0.077411
8,model_abstraction_and_breakdown,17,patterns,0.739091,0.077411
8,model_abstraction_and_breakdown,17,synthesis,0.857731,0.077411
8,model_abstraction_and_breakdown,17,answer,0.881593,0.077411
8,model_abstraction_and_breakdown,18,brainstorm,0.928284,0.07784
8,model_abstraction_and_breakdown,18,graph,0.775066,0.07784
8,model_abstraction_and_breakdown,18,patterns,0.739122,0.07784
8,model_abstraction_and_breakdown,18,synthesis,0.857775,0.07784
8,model_abstraction_and_breakdown,18,answer,0.88166,0.07784
8,model_abstraction_and_breakdown,19,brainstorm,0.927146,0.062104
8,model_abstraction_and_breakdown,19,graph,0.774121,0.062104
8,model_abstraction_and_breakdown,19,patterns,0.737957,0.062104
8,model_abstraction_and_breakdown,19,synthesis,0.856154,0.062104
8,model_abstraction_and_breakdown,19,answer,0.879187,0.062104
8,model_abstraction_and_breakdown,20,brainstorm,0.927507,0.067038
8,model_abstraction_and_breakdown,20,graph,0.774421,0.067038
8,model_abstraction_and_breakdown,20,patterns,0.738325,0.067038
8,model_abstraction_and_breakdown,20,synthesis,0.856666,0.067038
8,model_abstraction_and_breakdown,20,answer,0.879966,0.067038
8,model_abstraction_and_breakdown,21,brainstorm,0.926792,0.057311
8,model_abstraction_and_breakdown,21,graph,0.773828,0.057311
8,model_abstraction_and_breakdown,21,patterns,0.737597,0.057311
8,model_abstraction_and_breakdown,21,synthesis,0.855654,0.057311
8,model_abstraction_and_breakdown,21,answer,0.878428,0.057311
8,model_abstraction_and_breakdown,22,brainstorm,0.926686,0.05588
8,model_abstraction_and_breakdown,22,graph,0.77374,0.05588
8,model_abstraction_and_breakdown,22,patterns,0.737489,0.05588
8,model_abstraction_and_breakdown,22,synthesis,0.855504,0.05588
8,model_abstraction_and_breakdown,22,answer,0.8782,0.05588
8,model_abstraction_and_breakdown,23,brainstorm,0.92743,0.06598
8,model_abstraction_and_breakdown,23,graph,0.774357,0.06598
8,model_abstraction_and_breakdown,23,patterns,0.738247,0.06598
8,model_abstraction_and_breakdown,23,synthesis,0.856556,0.06598
8,model_abstraction_and_breakdown,23,answer,0.879799,0.06598
8,model_abstraction_and_breakdown,24,brainstorm,0.926635,0.055188
8,model_abstraction_and_breakdown,24,graph,0.773697,0.055188
8,model_abstraction_and_breakdown,24,patterns,0.737437,0.055188
8,model_abstraction_and_breakdown,24,synthesis,0.855432,0.055188
8,model_abstraction_and_breakdown,24,answer,0.87809,0.055188
8,model_abstraction_and_breakdown,25,brainstorm,0.926551,0.054061
8,model_abstraction_and_breakdown,25,graph,0.773627,0.054061
8,model_abstraction_and_breakdown,25,patterns,0.737351,0.054061
8,model_abstraction_and_breakdown,25,synthesis,0.855314,0.054061
8,model_abstraction_and_breakdown,25,answer,0.877911,0.054061
8,model_abstraction_and_breakdown,26,brainstorm,0.926214,0.04956
8,model_abstraction_and_breakdown,26,graph,0.773347,0.04956
8,model_abstraction_and_breakdown,26,patterns,0.737009,0.04956
8,model_abstraction_and_breakdown,26,synthesis,0.85484,0.04956
8,model_abstraction_and_breakdown,26,answer,0.877194,0.04956
8,model_abstraction_and_breakdown,27,brainstorm,0.926004,0.046784
8,model_abstraction_and_breakdown,27,graph,0.773174,0.046784
8,model_abstraction_and_breakdown,27,patterns,0.736797,0.046784
8,model_abstraction_and_breakdown,27,synthesis,0.854547,0.046784
8,model_abstraction_and_breakdown,27,answer,0.87675,0.046784
8,model_abstraction_and_breakdown,28,brainstorm,0.925935,0.045867
8,model_abstraction_and_breakdown,28,graph,0.773116,0.045867
8,model_abstraction_and_breakdown,28,patterns,0.736727,0.045867
8,model_abstraction_and_breakdown,28,synthesis,0.854449,0.045867
8,model_abstraction_and_breakdown,28,answer,0.876603,0.045867
8,model_abstraction_and_breakdown,29,brainstorm,0.925466,0.039714
8,model_abstraction_and_breakdown,29,graph,0.772727,0.039714
8,model_abstraction_and_breakdown,29,patterns,0.736253,0.039714
8,model_abstraction_and_breakdown,29,synthesis,0.853795,0.039714
8,model_abstraction_and_breakdown,29,answer,0.875616,0.039714
8,model_abstraction_and_breakdown,30,brainstorm,0.924917,0.032592
8,model_abstraction_and_breakdown,30,graph,0.772271,0.032592
8,model_abstraction_and_breakdown,30,patterns,0.735699,0.032592
8,model_abstraction_and_breakdown,30,synthesis,0.853031,0.032592
8,model_abstraction_and_breakdown,30,answer,0.874468,0.032592
8,model_abstraction_and_breakdown,31,brainstorm,0.925393,0.038764
8,model_abstraction_and_breakdown,31,graph,0.772667,0.038764
8,model_abstraction_and_breakdown,31,patterns,0.736179,0.038764
8,model_abstraction_and_breakdown,31,synthesis,0.853693,0.038764
8,model_abstraction_and_breakdown,31,answer,0.875463,0.038764
8,model_abstraction_and_breakdown,32,brainstorm,0.924915,0.032562
8,model_abstraction_and_breakdown,32,graph,0.772269,0.032562
8,model_abstraction_and_breakdown,32,patterns,0.735697,0.032562
8,model_abstraction_and_breakdown,32,synthesis,0.853028,0.032562
8,model_abstraction_and_breakdown,32,answer,0.874463,0.032562
8,model_abstraction_and_breakdown,33,brainstorm,0.925095,0.034889
8,model_abstraction_and_breakdown,33,graph,0.772419,0.034889
8,model_abstraction_and_breakdown,33,patterns,0.735878,0.034889
8,model_abstraction_and_breakdown,33,synthesis,0.853278,0.034889
8,model_abstraction_and_breakdown,33,answer,0.874839,0.034889
8,model_abstraction_and_breakdown,34,brainstorm,0.924358,0.025435
8,model_abstraction_and_breakdown,34,graph,0.771807,0.025435
8,model_abstraction_and_breakdown,34,patterns,0.735137,0.025435
8,model_abstraction_and_breakdown,34,synthesis,0.852258,0.025435
8,model_abstraction_and_breakdown,34,answer,0.873308,0.025435
8,model_abstraction_and_breakdown,35,brainstorm,0.923526,0.014943
8,model_abstraction_and_breakdown,35,graph,0.771116,0.014943
8,model_abstraction_and_breakdown,35,patterns,0.734303,0.014943
8,model_abstraction_and_breakdown,35,synthesis,0.851112,0.014943
8,model_abstraction_and_breakdown,35,answer,0.871597,0.014943
8,model_abstraction_and_breakdown,36,brainstorm,0.936175,0.205646
8,model_abstraction_and_breakdown,36,graph,0.781606,0.205646
8,model_abstraction_and_breakdown,36,patterns,0.747526,0.205646
8,model_abstraction_and_breakdown,36,synthesis,0.869729,0.205646
8,model_abstraction_and_breakdown,36,answer,0.900565,0.205646
9,tradeoff_and_non_monotonicity,0,brainstorm,0.937141,0.16188
9,tradeoff_and_non_monotonicity,0,graph,0.85924,0.16188
9,tradeoff_and_non_monotonicity,0,patterns,0.739335,0.16188
9,tradeoff_and_non_monotonicity,0,synthesis,0.899443,0.16188
9,tradeoff_and_non_monotonicity,0,answer,0.935284,0.16188
9,tradeoff_and_non_monotonicity,1,brainstorm,0.933208,0.010552
9,tradeoff_and_non_monotonicity,1,graph,0.847025,0.010552
9,tradeoff_and_non_monotonicity,1,patterns,0.726765,0.010552
9,tradeoff_and_non_monotonicity,1,synthesis,0.889173,0.010552
9,tradeoff_and_non_monotonicity,1,answer,0.927859,0.010552
9,tradeoff_and_non_monotonicity,2,brainstorm,0.93321,0.0106
9,tradeoff_and_non_monotonicity,2,graph,0.84703,0.0106
9,tradeoff_and_non_monotonicity,2,patterns,0.72677,0.0106
9,tradeoff_and_non_monotonicity,2,synthesis,0.889177,0.0106
9,tradeoff_and_non_monotonicity,2,answer,0.927862,0.0106
9,tradeoff_and_non_monotonicity,3,brainstorm,0.933391,0.015521
9,tradeoff_and_non_monotonicity,3,graph,0.847472,0.015521
9,tradeoff_and_non_monotonicity,3,patterns,0.727217,0.015521
9,tradeoff_and_non_monotonicity,3,synthesis,0.889559,0.015521
9,tradeoff_and_non_monotonicity,3,answer,0.928155,0.015521
9,tradeoff_and_non_monotonicity,4,brainstorm,0.933568,0.02042
9,tradeoff_and_non_monotonicity,4,graph,0.84791,0.02042
9,tradeoff_and_non_monotonicity,4,patterns,0.727659,0.02042
9,tradeoff_and_non_monotonicity,4,synthesis,0.889937,0.02042
9,tradeoff_and_non_monotonicity,4,answer,0.928444,0.02042
9,tradeoff_and_non_monotonicity,5,brainstorm,0.933443,0.016964
9,tradeoff_and_non_monotonicity,5,graph,0.847601,0.016964
9,tradeoff_and_non_monotonicity,5,patterns,0.727347,0.016964
9,tradeoff_and_non_monotonicity,5,synthesis,0.889671,0.016964
9,tradeoff_and_non_monotonicity,5,answer,0.928241,0.016964
9,tradeoff_and_non_monotonicity,6,brainstorm,0.933346,0.01428
9,tradeoff_and_non_monotonicity,6,graph,0.847361,0.01428
9,tradeoff_and_non_monotonicity,6,patterns,0.727104,0.01428
9,tradeoff_and_non_monotonicity,6,synthesis,0.889463,0.01428
9,tradeoff_and_non_monotonicity,6,answer,0.928082,0.01428
9,tradeoff_and_non_monotonicity,7,brainstorm,0.937279,0.171871
9,tradeoff_and_non_monotonicity,7,graph,0.859941,0.171871
9,tradeoff_and_non_monotonicity,7,patterns,0.740076,0.171871
9,tradeoff_and_non_monotonicity,7,synthesis,0.900008,0.171871
9,tradeoff_and_non_monotonicity,7,answer,0.935655,0.171871
9,tradeoff_and_non_monotonicity,8,brainstorm,0.93701,0.153245
9,tradeoff_and_non_monotonicity,8,graph,0.858623,0.153245
9,tradeoff_and_non_monotonicity,8,patterns,0.738686,0.153245
9,tradeoff_and_non_monotonicity,8,synthesis,0.898942,0.153245
9,tradeoff_and_non_monotonicity,8,answer,0.934951,0.153245
9,tradeoff_and_non_monotonicity,9,brainstorm,0.936858,0.144126
9,tradeoff_and_non_monotonicity,9,graph,0.857961,0.144126
9,tradeoff_and_non_monotonicity,9,patterns,0.737991,0.144126
9,tradeoff_and_non_monotonicity,9,synthesis,0.898402,0.144126
9,tradeoff_and_non_monotonicity,9,answer,0.934587,0.144126
9,tradeoff_and_non_monotonicity,10,brainstorm,0.936761,0.138653
9,tradeoff_and_non_monotonicity,10,graph,0.857558,0.138653
9,tradeoff_and_non_monotonicity,10,patterns,0.737569,0.138653
9,tradeoff_and_non_monotonicity,10,synthesis,0.898072,0.138653
9,tradeoff_and_non_monotonicity,10,answer,0.934363,0.138653
9,tradeoff_and_non_monotonicity,11,brainstorm,0.936424,0.121327
9,tradeoff_and_non_monotonicity,11,graph,0.856257,0.121327
9,tradeoff_and_non_monotonicity,11,patterns,0.736212,0.121327
9,tradeoff_and_non_monotonicity,11,synthesis,0.897,0.121327
9,tradeoff_and_non_monotonicity,11,answer,0.933623,0.121327
9,tradeoff_and_non_monotonicity,12,brainstorm,0.936253,0.113339
9,tradeoff_and_non_monotonicity,12,graph,0.855644,0.113339
9,tradeoff_and_non_monotonicity,12,patterns,0.735575,0.113339
9,tradeoff_and_non_monotonicity,12,synthesis,0.896491,0.113339
9,tradeoff_and_non_monotonicity,12,answer,0.933267,0.113339
9,tradeoff_and_non_monotonicity,13,brainstorm,0.935844,0.095795
9,tradeoff_and_non_monotonicity,13,graph,0.854267,0.095795
9,tradeoff_and_non_monotonicity,13,patterns,0.734151,0.095795
9,tradeoff_and_non_monotonicity,13,synthesis,0.895343,0.095795
9,tradeoff_and_non_monotonicity,13,answer,0.932452,0.095795
9,tradeoff_and_non_monotonicity,14,brainstorm,0.935673,0.088981
9,tradeoff_and_non_monotonicity,14,graph,0.853722,0.088981
9,tradeoff_and_non_monotonicity,14,patterns,0.733589,0.088981
9,tradeoff_and_non_monotonicity,14,synthesis,0.894886,0.088981
9,tradeoff_and_non_monotonicity,14,answer,0.932123,0.088981
9,tradeoff_and_non_monotonicity,15,brainstorm,0.935477,0.081512
9,tradeoff_and_non_monotonicity,15,graph,0.853118,0.081512
9,tradeoff_and_non_monotonicity,15,patterns,0.732967,0.081512
9,tradeoff_and_non_monotonicity,15,synthesis,0.894378,0.081512
9,tradeoff_and_non_monotonicity,15,answer,0.931755,0.081512
9,tradeoff_and_non_monotonicity,16,brainstorm,0.93534,0.076464
9,tradeoff_and_non_monotonicity,16,graph,0.852705,0.076464
9,tradeoff_and_non_monotonicity,16,patterns,0.732544,0.076464
9,tradeoff_and_non_monotonicity,16,synthesis,0.89403,0.076464
9,tradeoff_and_non_monotonicity,16,answer,0.931502,0.076464
9,tradeoff_and_non_monotonicity,17,brainstorm,0.936024,0.103237
9,tradeoff_and_non_monotonicity,17,graph,0.854856,0.103237
9,tradeoff_and_non_monotonicity,17,patterns,0.734759,0.103237
9,tradeoff_and_non_monotonicity,17,synthesis,0.895836,0.103237
9,tradeoff_and_non_monotonicity,17,answer,0.932803,0.103237
9,tradeoff_and_non_monotonicity,18,brainstorm,0.935966,0.100813
9,tradeoff_and_non_monotonicity,18,graph,0.854665,0.100813
9,tradeoff_and_non_monotonicity,18,patterns,0.734562,0.100813
9,tradeoff_and_non_monotonicity,18,synthesis,0.895676,0.100813
9,tradeoff_and_non_monotonicity,18,answer,0.93269,0.100813
9,tradeoff_and_non_monotonicity,19,brainstorm,0.935477,0.081499
9,tradeoff_and_non_monotonicity,19,graph,0.853117,0.081499
9,tradeoff_and_non_monotonicity,19,patterns,0.732966,0.081499
9,tradeoff_and_non_monotonicity,19,synthesis,0.894377,0.081499
9,tradeoff_and_non_monotonicity,19,answer,0.931754,0.081499
9,tradeoff_and_non_monotonicity,20,brainstorm,0.935572,0.085078
9,tradeoff_and_non_monotonicity,20,graph,0.853407,0.085078
9,tradeoff_and_non_monotonicity,20,patterns,0.733265,0.085078
9,tradeoff_and_non_monotonicity,20,synthesis,0.894621,0.085078
9,tradeoff_and_non_monotonicity,20,answer,0.931932,0.085078
9,tradeoff_and_non_monotonicity,21,brainstorm,0.935212,0.071859
9,tradeoff_and_non_monotonicity,21,graph,0.852326,0.071859
9,tradeoff_and_non_monotonicity,21,patterns,0.732155,0.071859
9,tradeoff_and_non_monotonicity,21,synthesis,0.893709,0.071859
9,tradeoff_and_non_monotonicity,21,answer,0.931267,0.071859
9,tradeoff_and_non_monotonicity,22,brainstorm,0.93513,0.068975
9,tradeoff_and_non_monotonicity,22,graph,0.852087,0.068975
9,tradeoff_and_non_monotonicity,22,patterns,0.73191,0.068975
9,tradeoff_and_non_monotonicity,22,synthesis,0.893507,0.068975
9,tradeoff_and_non_monotonicity,22,answer,0.931119,0.068975
9,tradeoff_and_non_monotonicity,23,brainstorm,0.935476,0.081462
9,tradeoff_and_non_monotonicity,23,graph,0.853114,0.081462
9,tradeoff_and_non_monotonicity,23,patterns,0.732963,0.081462
9,tradeoff_and_non_monotonicity,23,synthesis,0.894374,0.081462
9,tradeoff_and_non_monotonicity,23,answer,0.931752,0.081462
9,tradeoff_and_non_monotonicity,24,brainstorm,0.935053,0.066284
9,tradeoff_and_non_monotonicity,24,graph,0.851863,0.066284
9,tradeoff_and_non_monotonicity,24,patterns,0.731681,0.066284
9,tradeoff_and_non_monotonicity,24,synthesis,0.893318,0.066284
9,tradeoff_and_non_monotonicity,24,answer,0.930979,0.066284
9,tradeoff_and_non_monotonicity,25,brainstorm,0.934852,0.059473
9,tradeoff_and_non_monotonicity,25,graph,0.851293,0.059473
9,tradeoff_and_non_monotonicity,25,patterns,0.731098,0.059473
9,tradeoff_and_non_monotonicity,25,synthesis,0.892833,0.059473
9,tradeoff_and_non_monotonicity,25,answer,0.930622,0.059473
9,tradeoff_and_non_monotonicity,26,brainstorm,0.934748,0.056064
9,tradeoff_and_non_monotonicity,26,graph,0.851005,0.056064
9,tradeoff_and_non_monotonicity,26,patterns,0.730804,0.056064
9,tradeoff_and_non_monotonicity,26,synthesis,0.892588,0.056064
9,tradeoff_and_non_monotonicity,26,answer,0.93044,0.056064
9,tradeoff_and_non_monotonicity,27,brainstorm,0.934619,0.051872
9,tradeoff_and_non_monotonicity,27,graph,0.850649,0.051872
9,tradeoff_and_non_monotonicity,27,patterns,0.730441,0.051872
9,tradeoff_and_non_monotonicity,27,synthesis,0.892285,0.051872
9,tradeoff_and_non_monotonicity,27,answer,0.930215,0.051872
9,tradeoff_and_non_monotonicity,28,brainstorm,0.934608,0.051501
9,tradeoff_and_non_monotonicity,28,graph,0.850618,0.051501
9,tradeoff_and_non_monotonicity,28,patterns,0.730409,0.051501
9,tradeoff_and_non_monotonicity,28,synthesis,0.892258,0.051501
9,tradeoff_and_non_monotonicity,28,answer,0.930195,0.051501
9,tradeoff_and_non_monotonicity,29,brainstorm,0.934407,0.045175
9,tradeoff_and_non_monotonicity,29,graph,0.850076,0.045175
9,tradeoff_and_non_monotonicity,29,patterns,0.729857,0.045175
9,tradeoff_and_non_monotonicity,29,synthesis,0.891796,0.045175
9,tradeoff_and_non_monotonicity,29,answer,0.929849,0.045175
9,tradeoff_and_non_monotonicity,30,brainstorm,0.934094,0.03562
9,tradeoff_and_non_monotonicity,30,graph,0.849249,0.03562
9,tradeoff_and_non_monotonicity,30,patterns,0.729016,0.03562
9,tradeoff_and_non_monotonicity,30,synthesis,0.891088,0.03562
9,tradeoff_and_non_monotonicity,30,answer,0.929317,0.03562
9,tradeoff_and_non_monotonicity,31,brainstorm,0.934206,0.038989
9,tradeoff_and_non_monotonicity,31,graph,0.849542,0.038989
9,tradeoff_and_non_monotonicity,31,patterns,0.729314,0.038989
9,tradeoff_and_non_monotonicity,31,synthesis,0.891339,0.038989
9,tradeoff_and_non_monotonicity,31,answer,0.929506,0.038989
9,tradeoff_and_non_monotonicity,32,brainstorm,0.933982,0.03232
9,tradeoff_and_non_monotonicity,32,graph,0.848961,0.03232
9,tradeoff_and_non_monotonicity,32,patterns,0.728724,0.03232
9,tradeoff_and_non_monotonicity,32,synthesis,0.890841,0.03232
9,tradeoff_and_non_monotonicity,32,answer,0.92913,0.03232
9,tradeoff_and_non_monotonicity,33,brainstorm,0.934015,0.033289
9,tradeoff_and_non_monotonicity,33,graph,0.849045,0.033289
9,tradeoff_and_non_monotonicity,33,patterns,0.72881,0.033289
9,tradeoff_and_non_monotonicity,33,synthesis,0.890913,0.033289
9,tradeoff_and_non_monotonicity,33,answer,0.929185,0.033289
9,tradeoff_and_non_monotonicity,34,brainstorm,0.933736,0.02517
9,tradeoff_and_non_monotonicity,34,graph,0.848331,0.02517
9,tradeoff_and_non_monotonicity,34,patterns,0.728086,0.02517
9,tradeoff_and_non_monotonicity,34,synthesis,0.8903,0.02517
9,tradeoff_and_non_monotonicity,34,answer,0.92872,0.02517
9,tradeoff_and_non_monotonicity,35,brainstorm,0.933369,0.014906
9,tradeoff_and_non_monotonicity,35,graph,0.847417,0.014906
9,tradeoff_and_non_monotonicity,35,patterns,0.727161,0.014906
9,tradeoff_and_non_monotonicity,35,synthesis,0.889512,0.014906
9,tradeoff_and_non_monotonicity,35,answer,0.928119,0.014906
9,tradeoff_and_non_monotonicity,36,brainstorm,0.937798,0.271692
9,tradeoff_and_non_monotonicity,36,graph,0.866188,0.271692
9,tradeoff_and_non_monotonicity,36,patterns,0.746833,0.271692
9,tradeoff_and_non_monotonicity,36,synthesis,0.904861,0.271692
9,tradeoff_and_non_monotonicity,36,answer,0.93852,0.271692
10,model_abstraction_and_breakdown,0,brainstorm,0.948782,0.079032
10,model_abstraction_and_breakdown,0,graph,0.80065,0.079032
10,model_abstraction_and_breakdown,0,patterns,0.659275,0.079032
10,model_abstraction_and_breakdown,0,synthesis,0.85894,0.079032
10,model_abstraction_and_breakdown,0,answer,0.936201,0.079032
10,model_abstraction_and_breakdown,1,brainstorm,0.946185,0.00758
10,model_abstraction_and_breakdown,1,graph,0.801399,0.00758
10,model_abstraction_and_breakdown,1,patterns,0.660063,0.00758
10,model_abstraction_and_breakdown,1,synthesis,0.855968,0.00758
10,model_abstraction_and_breakdown,1,answer,0.931982,0.00758
10,model_abstraction_and_breakdown,2,brainstorm,0.946222,0.008512
10,model_abstraction_and_breakdown,2,graph,0.801392,0.008512
10,model_abstraction_and_breakdown,2,patterns,0.660054,0.008512
10,model_abstraction_and_breakdown,2,synthesis,0.856009,0.008512
10,model_abstraction_and_breakdown,2,answer,0.932039,0.008512
10,model_abstraction_and_breakdown,3,brainstorm,0.946381,0.012652
10,model_abstraction_and_breakdown,3,graph,0.801357,0.012652
10,model_abstraction_and_breakdown,3,patterns,0.660015,0.012652
10,model_abstraction_and_breakdown,3,synthesis,0.856189,0.012652
10,model_abstraction_and_breakdown,3,answer,0.932292,0.012652
10,model_abstraction_and_breakdown,4,brainstorm,0.946541,0.016825
10,model_abstraction_and_breakdown,4,graph,0.80132,0.016825
10,model_abstraction_and_breakdown,4,patterns,0.659976,0.016825
10,model_abstraction_and_breakdown,4,synthesis,0.85637,0.016825
10,model_abstraction_and_breakdown,4,answer,0.932547,0.016825
10,model_abstraction_and_breakdown,5,brainstorm,0.946406,0.013281
10,model_abstraction_and_breakdown,5,graph,0.801351,0.013281
10,model_abstraction_and_breakdown,5,patterns,0.66001,0.013281
10,model_abstraction_and_breakdown,5,synthesis,0.856217,0.013281
10,model_abstraction_and_breakdown,5,answer,0.932331,0.013281
10,model_abstraction_and_breakdown,6,brainstorm,0.946324,0.01115
10,model_abstraction_and_breakdown,6,graph,0.801369,0.01115
10,model_abstraction_and_breakdown,6,patterns,0.66003,0.01115
10,model_abstraction_and_breakdown,6,synthesis,0.856124,0.01115
10,model_abstraction_and_breakdown,6,answer,0.932201,0.01115
10,model_abstraction_and_breakdown,7,brainstorm,0.951566,0.169969
10,model_abstraction_and_breakdown,7,graph,0.799236,0.169969
10,model_abstraction_and_breakdown,7,patterns,0.657894,0.169969
10,model_abstraction_and_breakdown,7,synthesis,0.862255,0.169969
10,model_abstraction_and_breakdown,7,answer,0.941067,0.169969
10,model_abstraction_and_breakdown,8,brainstorm,0.950986,0.149351
10,model_abstraction_and_breakdown,8,graph,0.799602,0.149351
10,model_abstraction_and_breakdown,8,patterns,0.658245,0.149351
10,model_abstraction_and_breakdown,8,synthesis,0.86155,0.149351
10,model_abstraction_and_breakdown,8,answer,0.940014,0.149351
10,model_abstraction_and_breakdown,9,brainstorm,0.950724,0.140362
10,model_abstraction_and_breakdown,9,graph,0.799753,0.140362
10,model_abstraction_and_breakdown,9,patterns,0.658391,0.140362
10,model_abstraction_and_breakdown,9,synthesis,0.861234,0.140362
10,model_abstraction_and_breakdown,9,answer,0.939545,0.140362
10,model_abstraction_and_breakdown,10,brainstorm,0.950589,0.135786
10,model_abstraction_and_breakdown,10,graph,0.799828,0.135786
10,model_abstraction_and_breakdown,10,patterns,0.658463,0.135786
10,model_abstraction_and_breakdown,10,synthesis,0.861071,0.135786
10,model_abstraction_and_breakdown,10,answer,0.939305,0.135786
10,model_abstraction_and_breakdown,11,brainstorm,0.950055,0.118256
10,model_abstraction_and_breakdown,11,graph,0.800103,0.118256
10,model_abstraction_and_breakdown,11,patterns,0.658732,0.118256
10,model_abstraction_and_breakdown,11,synthesis,0.860435,0.118256
10,model_abstraction_and_breakdown,11,answer,0.93837,0.118256
10,model_abstraction_and_breakdown,12,brainstorm,0.949832,0.111148
10,model_abstraction_and_breakdown,12,graph,0.800209,0.111148
10,model_abstraction_and_breakdown,12,patterns,0.658836,0.111148
10,model_abstraction_and_breakdown,12,synthesis,0.860171,0.111148
10,model_abstraction_and_breakdown,12,answer,0.937984,0.111148
10,model_abstraction_and_breakdown,13,brainstorm,0.949298,0.094531
10,model_abstraction_and_breakdown,13,graph,0.800445,0.094531
10,model_abstraction_and_breakdown,13,patterns,0.65907,0.094531
10,model_abstraction_and_breakdown,13,synthesis,0.859542,0.094531
10,model_abstraction_and_breakdown,13,answer,0.93707,0.094531
10,model_abstraction_and_breakdown,14,brainstorm,0.949175,0.090801
10,model_abstraction_and_breakdown,14,graph,0.800496,0.090801
10,model_abstraction_and_breakdown,14,patterns,0.659121,0.090801
10,model_abstraction_and_breakdown,14,synthesis,0.859399,0.090801
10,model_abstraction_and_breakdown,14,answer,0.936862,0.090801
10,model_abstraction_and_breakdown,15,brainstorm,0.948942,0.083784
10,model_abstraction_and_breakdown,15,graph,0.800589,0.083784
10,model_abstraction_and_breakdown,15,patterns,0.659214,0.083784
10,model_abstraction_and_breakdown,15,synthesis,0.859126,0.083784
10,model_abstraction_and_breakdown,15,answer,0.936469,0.083784
10,model_abstraction_and_breakdown,16,brainstorm,0.948762,0.07843
10,model_abstraction_and_breakdown,16,graph,0.800657,0.07843
10,model_abstraction_and_breakdown,16,patterns,0.659283,0.07843
10,model_abstraction_and_breakdown,16,synthesis,0.858916,0.07843
10,model_abstraction_and_breakdown,16,answer,0.936166,0.07843
10,model_abstraction_and_breakdown,17,brainstorm,0.946941,0.027404
10,model_abstraction_and_breakdown,17,graph,0.801223,0.027404
10,model_abstraction_and_breakdown,17,patterns,0.659871,0.027404
10,model_abstraction_and_breakdown,17,synthesis,0.856824,0.027404
10,model_abstraction_and_breakdown,17,answer,0.933186,0.027404
10,model_abstraction_and_breakdown,18,brainstorm,0.947119,0.032164
10,model_abstraction_and_breakdown,18,graph,0.801177,0.032164
10,model_abstraction_and_breakdown,18,patterns,0.659821,0.032164
10,model_abstraction_and_breakdown,18,synthesis,0.857026,0.032164
10,model_abstraction_and_breakdown,18,answer,0.933472,0.032164
10,model_abstraction_and_breakdown,19,brainstorm,0.947116,0.03208
10,model_abstraction_and_breakdown,19,graph,0.801178,0.03208
10,model_abstraction_and_breakdown,19,patterns,0.659822,0.03208
10,model_abstraction_and_breakdown,19,synthesis,0.857023,0.03208
10,model_abstraction_and_breakdown,19,answer,0.933467,0.03208
10,model_abstraction_and_breakdown,20,brainstorm,0.947663,0.047043
10,model_abstraction_and_breakdown,20,graph,0.801024,0.047043
10,model_abstraction_and_breakdown,20,patterns,0.65966,0.047043
10,model_abstraction_and_breakdown,20,synthesis,0.857649,0.047043
10,model_abstraction_and_breakdown,20,answer,0.934354,0.047043
10,model_abstraction_and_breakdown,21,brainstorm,0.947537,0.043553
10,model_abstraction_and_breakdown,21,graph,0.801062,0.043553
10,model_abstraction_and_breakdown,21,patterns,0.659699,0.043553
10,model_abstraction_and_breakdown,21,synthesis,0.857504,0.043553
10,model_abstraction_and_breakdown,21,answer,0.934149,0.043553
