id,question_type,source_stage,target_stage,layer,path_effect_emb,path_effect_mech
18,hidden_variable_identification,patterns,synthesis,3,0.9606,0.5714
18,hidden_variable_identification,patterns,synthesis,4,0.9537,0.5714
18,hidden_variable_identification,patterns,synthesis,5,0.9654,0.5714
18,hidden_variable_identification,patterns,synthesis,6,0.9711,0.5714
18,hidden_variable_identification,patterns,synthesis,7,0.9699,0.5714
18,hidden_variable_identification,patterns,synthesis,8,0.9605,0.5714
18,hidden_variable_identification,patterns,synthesis,9,0.9482,0.5714
18,hidden_variable_identification,patterns,synthesis,10,0.9418,0.5714
18,hidden_variable_identification,patterns,synthesis,20,0.8737,0.5714
18,hidden_variable_identification,patterns,synthesis,21,0.8760,0.5714
18,hidden_variable_identification,patterns,synthesis,22,0.8576,0.5714
18,hidden_variable_identification,patterns,synthesis,23,0.8528,0.5714
18,hidden_variable_identification,patterns,synthesis,24,0.8487,0.5714
18,hidden_variable_identification,patterns,synthesis,28,0.9106,0.5714
18,hidden_variable_identification,patterns,synthesis,29,0.9144,0.5714
18,hidden_variable_identification,patterns,synthesis,30,0.9291,0.5714
18,hidden_variable_identification,patterns,synthesis,31,0.9402,0.5714
18,hidden_variable_identification,patterns,synthesis,32,0.9502,0.5714
18,hidden_variable_identification,patterns,synthesis,36,0.8767,0.5714
19,model_abstraction_and_breakdown,synthesis,answer,0,0.6272,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,1,0.9522,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,2,0.9514,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,3,0.9402,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,4,0.9394,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,5,0.9535,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,6,0.9569,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,7,0.9575,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,8,0.9474,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,9,0.9374,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,10,0.9335,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,20,0.8763,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,21,0.8821,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,22,0.8614,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,23,0.8528,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,24,0.8590,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,28,0.8859,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,29,0.8901,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,30,0.9060,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,31,0.9169,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,32,0.9303,0.4444
19,model_abstraction_and_breakdown,synthesis,answer,36,0.8424,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,0,0.6648,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,1,0.9560,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,2,0.9497,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,3,0.9391,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,4,0.9412,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,5,0.9553,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,6,0.9588,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,7,0.1534,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,8,0.1739,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,9,0.1834,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,10,0.2018,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,20,0.4215,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,21,0.4500,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,22,0.4539,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,23,0.4994,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,24,0.5605,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,28,0.7253,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,29,0.7536,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,30,0.7867,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,31,0.8205,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,32,0.8463,0.4444
19,model_abstraction_and_breakdown,brainstorm,answer,36,0.9143,0.4444
19,model_abstraction_and_breakdown,graph,answer,0,0.7199,0.4444
19,model_abstraction_and_breakdown,graph,answer,1,0.9581,0.4444
19,model_abstraction_and_breakdown,graph,answer,2,0.9574,0.4444
19,model_abstraction_and_breakdown,graph,answer,3,0.9504,0.4444
19,model_abstraction_and_breakdown,graph,answer,4,0.9529,0.4444
19,model_abstraction_and_breakdown,graph,answer,5,0.9628,0.4444
19,model_abstraction_and_breakdown,graph,answer,6,0.9655,0.4444
19,model_abstraction_and_breakdown,graph,answer,7,0.9624,0.4444
19,model_abstraction_and_breakdown,graph,answer,8,0.9566,0.4444
19,model_abstraction_and_breakdown,graph,answer,9,0.9444,0.4444
19,model_abstraction_and_breakdown,graph,answer,10,0.9424,0.4444
19,model_abstraction_and_breakdown,graph,answer,20,0.8928,0.4444
19,model_abstraction_and_breakdown,graph,answer,21,0.8964,0.4444
19,model_abstraction_and_breakdown,graph,answer,22,0.8756,0.4444
19,model_abstraction_and_breakdown,graph,answer,23,0.8778,0.4444
19,model_abstraction_and_breakdown,graph,answer,24,0.8744,0.4444
19,model_abstraction_and_breakdown,graph,answer,28,0.8908,0.4444
19,model_abstraction_and_breakdown,graph,answer,29,0.8893,0.4444
19,model_abstraction_and_breakdown,graph,answer,30,0.8993,0.4444
19,model_abstraction_and_breakdown,graph,answer,31,0.9116,0.4444
19,model_abstraction_and_breakdown,graph,answer,32,0.9245,0.4444
19,model_abstraction_and_breakdown,graph,answer,36,0.8939,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,0,0.5383,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,1,0.9330,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,2,0.9378,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,3,0.9359,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,4,0.9229,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,5,0.9363,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,6,0.9436,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,7,0.9422,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,8,0.9309,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,9,0.9141,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,10,0.9155,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,20,0.9000,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,21,0.9069,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,22,0.8925,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,23,0.8979,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,24,0.8935,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,28,0.9156,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,29,0.9170,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,30,0.9259,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,31,0.9340,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,32,0.9424,0.4444
32,tradeoff_and_non_monotonicity,graph,synthesis,36,0.8868,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,0,0.4764,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,1,0.9185,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,2,0.9125,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,3,0.9032,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,4,0.8824,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,5,0.9061,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,6,0.9150,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,7,0.9143,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,8,0.8963,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,9,0.8727,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,10,0.8692,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,20,0.8077,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,21,0.8210,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,22,0.7954,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,23,0.7937,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,24,0.7924,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,28,0.8554,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,29,0.8608,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,30,0.8801,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,31,0.8949,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,32,0.9082,0.4444
32,tradeoff_and_non_monotonicity,patterns,synthesis,36,0.8167,0.4444
33,tradeoff_and_non_monotonicity,graph,synthesis,0,0.7931,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,1,0.9743,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,2,0.9707,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,3,0.9651,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,4,0.9632,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,5,0.9685,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,6,0.9724,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,7,0.9724,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,8,0.9647,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,9,0.9557,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,10,0.9546,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,20,0.9142,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,21,0.9103,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,22,0.8958,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,23,0.8849,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,24,0.8811,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,28,0.9203,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,29,0.9248,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,30,0.9358,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,31,0.9451,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,32,0.9528,0.5714
33,tradeoff_and_non_monotonicity,graph,synthesis,36,0.7601,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,0,0.7803,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,1,0.9721,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,2,0.9738,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,3,0.9672,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,4,0.9620,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,5,0.9680,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,6,0.9717,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,7,0.9697,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,8,0.9587,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,9,0.9480,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,10,0.9438,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,20,0.8807,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,21,0.8844,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,22,0.8704,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,23,0.8652,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,24,0.8639,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,28,0.9087,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,29,0.9097,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,30,0.9228,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,31,0.9321,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,32,0.9415,0.5714
33,tradeoff_and_non_monotonicity,patterns,synthesis,36,0.9003,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,0,0.6704,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,1,0.9616,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,2,0.9660,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,3,0.9634,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,4,0.9602,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,5,0.9698,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,6,0.9713,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,7,0.9716,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,8,0.9642,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,9,0.9589,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,10,0.9552,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,20,0.9197,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,21,0.9219,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,22,0.9112,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,23,0.9078,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,24,0.9101,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,28,0.9426,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,29,0.9443,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,30,0.9524,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,31,0.9593,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,32,0.9650,0.5714
33,tradeoff_and_non_monotonicity,synthesis,answer,36,0.9030,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,0,0.5681,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,1,0.9518,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,2,0.9500,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,3,0.9451,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,4,0.9419,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,5,0.9548,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,6,0.9559,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,7,0.1470,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,8,0.1687,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,9,0.1823,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,10,0.2004,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,20,0.4373,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,21,0.4577,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,22,0.4629,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,23,0.4956,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,24,0.5614,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,28,0.7089,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,29,0.7311,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,30,0.7628,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,31,0.7928,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,32,0.8211,0.5714
33,tradeoff_and_non_monotonicity,brainstorm,answer,36,0.8235,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,0,0.5854,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,1,0.9645,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,2,0.9631,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,3,0.9560,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,4,0.9519,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,5,0.9601,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,6,0.9645,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,7,0.9660,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,8,0.9571,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,9,0.9500,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,10,0.9483,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,20,0.9126,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,21,0.9139,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,22,0.8967,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,23,0.8864,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,24,0.8826,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,28,0.9144,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,29,0.9175,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,30,0.9283,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,31,0.9359,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,32,0.9439,0.5714
33,tradeoff_and_non_monotonicity,graph,answer,36,0.6767,0.5714
34,hidden_variable_identification,graph,synthesis,0,0.6176,0.2222
34,hidden_variable_identification,graph,synthesis,1,0.9593,0.2222
34,hidden_variable_identification,graph,synthesis,2,0.9477,0.2222
34,hidden_variable_identification,graph,synthesis,3,0.9359,0.2222
34,hidden_variable_identification,graph,synthesis,4,0.9287,0.2222
34,hidden_variable_identification,graph,synthesis,5,0.9388,0.2222
34,hidden_variable_identification,graph,synthesis,6,0.9497,0.2222
34,hidden_variable_identification,graph,synthesis,7,0.9528,0.2222
34,hidden_variable_identification,graph,synthesis,8,0.9399,0.2222
34,hidden_variable_identification,graph,synthesis,9,0.9304,0.2222
34,hidden_variable_identification,graph,synthesis,10,0.9265,0.2222
34,hidden_variable_identification,graph,synthesis,20,0.8588,0.2222
34,hidden_variable_identification,graph,synthesis,21,0.8607,0.2222
34,hidden_variable_identification,graph,synthesis,22,0.8410,0.2222
34,hidden_variable_identification,graph,synthesis,23,0.8231,0.2222
34,hidden_variable_identification,graph,synthesis,24,0.8365,0.2222
34,hidden_variable_identification,graph,synthesis,28,0.8978,0.2222
34,hidden_variable_identification,graph,synthesis,29,0.9058,0.2222
34,hidden_variable_identification,graph,synthesis,30,0.9175,0.2222
34,hidden_variable_identification,graph,synthesis,31,0.9296,0.2222
34,hidden_variable_identification,graph,synthesis,32,0.9396,0.2222
34,hidden_variable_identification,graph,synthesis,36,0.3613,0.2222
34,hidden_variable_identification,patterns,synthesis,0,0.7439,0.2222
34,hidden_variable_identification,patterns,synthesis,1,0.9742,0.2222
34,hidden_variable_identification,patterns,synthesis,2,0.9708,0.2222
34,hidden_variable_identification,patterns,synthesis,3,0.9678,0.2222
34,hidden_variable_identification,patterns,synthesis,4,0.9669,0.2222
34,hidden_variable_identification,patterns,synthesis,5,0.9727,0.2222
34,hidden_variable_identification,patterns,synthesis,6,0.9773,0.2222
34,hidden_variable_identification,patterns,synthesis,7,0.9782,0.2222
34,hidden_variable_identification,patterns,synthesis,8,0.9723,0.2222
34,hidden_variable_identification,patterns,synthesis,9,0.9655,0.2222
34,hidden_variable_identification,patterns,synthesis,10,0.9641,0.2222
34,hidden_variable_identification,patterns,synthesis,20,0.9211,0.2222
34,hidden_variable_identification,patterns,synthesis,21,0.9189,0.2222
34,hidden_variable_identification,patterns,synthesis,22,0.9079,0.2222
34,hidden_variable_identification,patterns,synthesis,23,0.9009,0.2222
34,hidden_variable_identification,patterns,synthesis,24,0.9032,0.2222
34,hidden_variable_identification,patterns,synthesis,28,0.9390,0.2222
34,hidden_variable_identification,patterns,synthesis,29,0.9427,0.2222
34,hidden_variable_identification,patterns,synthesis,30,0.9510,0.2222
34,hidden_variable_identification,patterns,synthesis,31,0.9597,0.2222
34,hidden_variable_identification,patterns,synthesis,32,0.9648,0.2222
34,hidden_variable_identification,patterns,synthesis,36,0.9008,0.2222
34,hidden_variable_identification,synthesis,answer,0,0.5649,0.2222
34,hidden_variable_identification,synthesis,answer,1,0.9553,0.2222
34,hidden_variable_identification,synthesis,answer,2,0.9596,0.2222
34,hidden_variable_identification,synthesis,answer,3,0.9511,0.2222
34,hidden_variable_identification,synthesis,answer,4,0.9455,0.2222
34,hidden_variable_identification,synthesis,answer,5,0.9524,0.2222
34,hidden_variable_identification,synthesis,answer,6,0.9584,0.2222
34,hidden_variable_identification,synthesis,answer,7,0.9602,0.2222
34,hidden_variable_identification,synthesis,answer,8,0.9491,0.2222
34,hidden_variable_identification,synthesis,answer,9,0.9438,0.2222
34,hidden_variable_identification,synthesis,answer,10,0.9383,0.2222
34,hidden_variable_identification,synthesis,answer,20,0.8787,0.2222
34,hidden_variable_identification,synthesis,answer,21,0.8837,0.2222
34,hidden_variable_identification,synthesis,answer,22,0.8683,0.2222
34,hidden_variable_identification,synthesis,answer,23,0.8544,0.2222
34,hidden_variable_identification,synthesis,answer,24,0.8576,0.2222
34,hidden_variable_identification,synthesis,answer,28,0.9080,0.2222
34,hidden_variable_identification,synthesis,answer,29,0.9144,0.2222
34,hidden_variable_identification,synthesis,answer,30,0.9276,0.2222
34,hidden_variable_identification,synthesis,answer,31,0.9389,0.2222
34,hidden_variable_identification,synthesis,answer,32,0.9481,0.2222
34,hidden_variable_identification,synthesis,answer,36,0.8848,0.2222
34,hidden_variable_identification,brainstorm,answer,0,0.6376,0.2222
34,hidden_variable_identification,brainstorm,answer,1,0.9600,0.2222
34,hidden_variable_identification,brainstorm,answer,2,0.9591,0.2222
34,hidden_variable_identification,brainstorm,answer,3,0.9500,0.2222
34,hidden_variable_identification,brainstorm,answer,4,0.9455,0.2222
34,hidden_variable_identification,brainstorm,answer,5,0.9532,0.2222
34,hidden_variable_identification,brainstorm,answer,6,0.9566,0.2222
34,hidden_variable_identification,brainstorm,answer,7,0.1372,0.2222
34,hidden_variable_identification,brainstorm,answer,8,0.1506,0.2222
34,hidden_variable_identification,brainstorm,answer,9,0.1624,0.2222
34,hidden_variable_identification,brainstorm,answer,10,0.1849,0.2222
34,hidden_variable_identification,brainstorm,answer,20,0.4225,0.2222
34,hidden_variable_identification,brainstorm,answer,21,0.4516,0.2222
34,hidden_variable_identification,brainstorm,answer,22,0.4546,0.2222
34,hidden_variable_identification,brainstorm,answer,23,0.4934,0.2222
34,hidden_variable_identification,brainstorm,answer,24,0.5654,0.2222
34,hidden_variable_identification,brainstorm,answer,28,0.7343,0.2222
34,hidden_variable_identification,brainstorm,answer,29,0.7660,0.2222
34,hidden_variable_identification,brainstorm,answer,30,0.7979,0.2222
34,hidden_variable_identification,brainstorm,answer,31,0.8315,0.2222
34,hidden_variable_identification,brainstorm,answer,32,0.8546,0.2222
34,hidden_variable_identification,brainstorm,answer,36,0.9089,0.2222
34,hidden_variable_identification,graph,answer,0,0.5601,0.2222
34,hidden_variable_identification,graph,answer,1,0.9503,0.2222
34,hidden_variable_identification,graph,answer,2,0.9487,0.2222
34,hidden_variable_identification,graph,answer,3,0.9368,0.2222
34,hidden_variable_identification,graph,answer,4,0.9318,0.2222
34,hidden_variable_identification,graph,answer,5,0.9426,0.2222
34,hidden_variable_identification,graph,answer,6,0.9518,0.2222
34,hidden_variable_identification,graph,answer,7,0.9557,0.2222
34,hidden_variable_identification,graph,answer,8,0.9439,0.2222
34,hidden_variable_identification,graph,answer,9,0.9388,0.2222
34,hidden_variable_identification,graph,answer,10,0.9354,0.2222
34,hidden_variable_identification,graph,answer,20,0.8898,0.2222
34,hidden_variable_identification,graph,answer,21,0.8963,0.2222
34,hidden_variable_identification,graph,answer,22,0.8817,0.2222
34,hidden_variable_identification,graph,answer,23,0.8631,0.2222
34,hidden_variable_identification,graph,answer,24,0.8740,0.2222
34,hidden_variable_identification,graph,answer,28,0.9187,0.2222
34,hidden_variable_identification,graph,answer,29,0.9238,0.2222
34,hidden_variable_identification,graph,answer,30,0.9310,0.2222
34,hidden_variable_identification,graph,answer,31,0.9398,0.2222
34,hidden_variable_identification,graph,answer,32,0.9476,0.2222
34,hidden_variable_identification,graph,answer,36,0.3018,0.2222
36,tradeoff_and_non_monotonicity,graph,synthesis,0,0.5950,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,1,0.9581,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,2,0.9488,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,3,0.9330,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,4,0.9309,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,5,0.9475,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,6,0.9570,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,7,0.9614,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,8,0.9475,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,9,0.9389,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,10,0.9367,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,20,0.8909,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,21,0.8968,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,22,0.8774,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,23,0.8583,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,24,0.8647,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,28,0.9134,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,29,0.9192,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,30,0.9313,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,31,0.9419,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,32,0.9497,0.5714
36,tradeoff_and_non_monotonicity,graph,synthesis,36,0.3453,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,0,0.6275,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,1,0.9610,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,2,0.9531,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,3,0.9446,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,4,0.9425,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,5,0.9583,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,6,0.9650,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,7,0.9665,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,8,0.9574,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,9,0.9459,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,10,0.9416,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,20,0.9076,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,21,0.9098,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,22,0.8997,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,23,0.8928,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,24,0.8896,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,28,0.9212,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,29,0.9252,0.5714
36,tradeoff_and_non_monotonicity,patterns,synthesis,30,0.9367,0.5714
